"","GEM ID","Kingdom","Genus","Species.strain","Citation","Source","Filepath","Match criteria","Species of interest","pH sensitive","Temperature sensitive","Functional in COMETS?","db_name","cultivatedCrops","deciduousForest","dwarfScrub","emergentHerbaceousWetlands","evergreenForest","grasslandHerbaceous","mixedForest","pastureHay","sedgeHerbaceous","shrubScrub","woodyWetlands"
"88","iYY1101","Bacteria","Bradyrhizobium","diazoefficiens USDA110","Yang et al. 2017","Supp Info","projectnb/talbot-lab-data/metabolic_models/curated_models/iYY1101/Models/iYY1101_S3/","Genus","Bradyrhizobium sp. Ec3.3","No","Yes","Yes","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"89","iYY1101","Bacteria","Bradyrhizobium","diazoefficiens USDA110","Yang et al. 2017","Supp Info","projectnb/talbot-lab-data/metabolic_models/curated_models/iYY1101/Models/iYY1101_S3/","Genus","Bradyrhizobium commune","No","Yes","Yes","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"90","iGC535","Bacteria","Nitrosomonas","europaea","Canto-Encalada et al 2022","https://github.com/cristalzucsd/Nitrosomonaseuropaea/tree/main/SBML_Models",NA,"Genus","Nitrosomonas halophila","No","Yes","Yes","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"91","iYY1101","Bacteria","Bradyrhizobium","diazoefficiens USDA110","Yang et al. 2017","Supp Info","projectnb/talbot-lab-data/metabolic_models/curated_models/iYY1101/Models/iYY1101_S3/","Genus","Bradyrhizobium sp. ORS 285","No","Yes","Yes","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"92","iYY1101","Bacteria","Bradyrhizobium","diazoefficiens USDA110","Yang et al. 2017","Supp Info","projectnb/talbot-lab-data/metabolic_models/curated_models/iYY1101/Models/iYY1101_S3/","Genus","Bradyrhizobium amphicarpaeae","No","Yes","Yes","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"93","iYY1101","Bacteria","Bradyrhizobium","diazoefficiens USDA110","Yang et al. 2017","Supp Info","projectnb/talbot-lab-data/metabolic_models/curated_models/iYY1101/Models/iYY1101_S3/","Genus","Bradyrhizobium sp. OK095","No","Yes","Yes","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"94","iYY1101","Bacteria","Bradyrhizobium","diazoefficiens USDA110","Yang et al. 2017","Supp Info","projectnb/talbot-lab-data/metabolic_models/curated_models/iYY1101/Models/iYY1101_S3/","Genus","Bradyrhizobium neotropicale","No","Yes","Yes","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"95","iYY1101","Bacteria","Bradyrhizobium","diazoefficiens USDA110","Yang et al. 2017","Supp Info","projectnb/talbot-lab-data/metabolic_models/curated_models/iYY1101/Models/iYY1101_S3/","Genus","Bradyrhizobium diversitatis","No","Yes","Yes","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"96","iYY1101","Bacteria","Bradyrhizobium","diazoefficiens USDA110","Yang et al. 2017","Supp Info","projectnb/talbot-lab-data/metabolic_models/curated_models/iYY1101/Models/iYY1101_S3/","Genus","Bradyrhizobium shewense","No","Yes","Yes","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"97","iYY1101","Bacteria","Bradyrhizobium","diazoefficiens USDA110","Yang et al. 2017","Supp Info","projectnb/talbot-lab-data/metabolic_models/curated_models/iYY1101/Models/iYY1101_S3/","Genus","Bradyrhizobium elkanii","No","Yes","Yes","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"98","iYO844","Bacteria","Bacillus","subtilis subsp. subtilis str. 168",NA,"BiGG iYO844","/projectnb2/talbot-lab-data/zrwerbin/interactions/models/bigg/iYO844.xml","Genus","Bacillus sp. 2B10","No","Yes","Yes","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"99","iBB1018","Bacteria","Bacillus","subtilis subsp. subtilis str. 168","Blazquez et al. 2023","github",NA,"Genus","Bacillus sp. 2B10","No","Yes","Yes","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"100","iYY1101","Bacteria","Bradyrhizobium","diazoefficiens USDA110","Yang et al. 2017","Supp Info","projectnb/talbot-lab-data/metabolic_models/curated_models/iYY1101/Models/iYY1101_S3/","Genus","Bradyrhizobium sp. CCBAU 53340","No","Yes","Yes","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"101","iYY1101","Bacteria","Bradyrhizobium","diazoefficiens USDA110","Yang et al. 2017","Supp Info","projectnb/talbot-lab-data/metabolic_models/curated_models/iYY1101/Models/iYY1101_S3/","Genus","Bradyrhizobium sp. U87765 SZCCT0048","No","Yes","Yes","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"102","iYY1101","Bacteria","Bradyrhizobium","diazoefficiens USDA110","Yang et al. 2017","Supp Info","projectnb/talbot-lab-data/metabolic_models/curated_models/iYY1101/Models/iYY1101_S3/","Genus","Bradyrhizobium oligotrophicum","No","Yes","Yes","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"103","iYY1101","Bacteria","Bradyrhizobium","diazoefficiens USDA110","Yang et al. 2017","Supp Info","projectnb/talbot-lab-data/metabolic_models/curated_models/iYY1101/Models/iYY1101_S3/","Genus","Bradyrhizobium betae","No","Yes","Yes","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"104","iYY1101","Bacteria","Bradyrhizobium","diazoefficiens USDA110","Yang et al. 2017","Supp Info","projectnb/talbot-lab-data/metabolic_models/curated_models/iYY1101/Models/iYY1101_S3/","Genus","Bradyrhizobium sp. MOS003","No","Yes","Yes","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"105","iYY1101","Bacteria","Bradyrhizobium","diazoefficiens USDA110","Yang et al. 2017","Supp Info","projectnb/talbot-lab-data/metabolic_models/curated_models/iYY1101/Models/iYY1101_S3/","Genus","Bradyrhizobium sp. BTAi1","No","Yes","Yes","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"106","iYY1101","Bacteria","Bradyrhizobium","diazoefficiens USDA110","Yang et al. 2017","Supp Info","projectnb/talbot-lab-data/metabolic_models/curated_models/iYY1101/Models/iYY1101_S3/","Genus","Bradyrhizobium nanningense","No","Yes","Yes","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"107","iYO844","Bacteria","Bacillus","subtilis subsp. subtilis str. 168",NA,"BiGG iYO844","/projectnb2/talbot-lab-data/zrwerbin/interactions/models/bigg/iYO844.xml","Genus","Bacillus sp. OK048","No","Yes","Yes","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"108","iBB1018","Bacteria","Bacillus","subtilis subsp. subtilis str. 168","Blazquez et al. 2023","github",NA,"Genus","Bacillus sp. OK048","No","Yes","Yes","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"109","iYY1101","Bacteria","Bradyrhizobium","diazoefficiens USDA110","Yang et al. 2017","Supp Info","projectnb/talbot-lab-data/metabolic_models/curated_models/iYY1101/Models/iYY1101_S3/","Genus","Bradyrhizobium sp. LMTR 3","No","Yes","Yes","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"110","iYY1101","Bacteria","Bradyrhizobium","diazoefficiens USDA110","Yang et al. 2017","Supp Info","projectnb/talbot-lab-data/metabolic_models/curated_models/iYY1101/Models/iYY1101_S3/","Genus","Bradyrhizobium sp. STM 3843","No","Yes","Yes","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"111","iGC535","Bacteria","Nitrosomonas","europaea","Canto-Encalada et al 2022","https://github.com/cristalzucsd/Nitrosomonaseuropaea/tree/main/SBML_Models",NA,"Genus","Nitrosomonas oligotropha","No","Yes","Yes","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"112","iYY1101","Bacteria","Bradyrhizobium","diazoefficiens USDA110","Yang et al. 2017","Supp Info","projectnb/talbot-lab-data/metabolic_models/curated_models/iYY1101/Models/iYY1101_S3/","Genus","Bradyrhizobium sp. WSM1743","No","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","iYY1101","Bacteria","Bradyrhizobium","diazoefficiens USDA110","Yang et al. 2017","Supp Info","projectnb/talbot-lab-data/metabolic_models/curated_models/iYY1101/Models/iYY1101_S3/","Genus","Bradyrhizobium liaoningense","No","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","iYY1101","Bacteria","Bradyrhizobium","diazoefficiens USDA110","Yang et al. 2017","Supp Info","projectnb/talbot-lab-data/metabolic_models/curated_models/iYY1101/Models/iYY1101_S3/","Genus","Bradyrhizobium sediminis","No","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","iYY1101","Bacteria","Bradyrhizobium","diazoefficiens USDA110","Yang et al. 2017","Supp Info","projectnb/talbot-lab-data/metabolic_models/curated_models/iYY1101/Models/iYY1101_S3/","Genus","Bradyrhizobium sp. sBnM-33","No","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","iYY1101","Bacteria","Bradyrhizobium","diazoefficiens USDA110","Yang et al. 2017","Supp Info","projectnb/talbot-lab-data/metabolic_models/curated_models/iYY1101/Models/iYY1101_S3/","Genus","Bradyrhizobium japonicum","No","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","iYY1101","Bacteria","Bradyrhizobium","diazoefficiens USDA110","Yang et al. 2017","Supp Info","projectnb/talbot-lab-data/metabolic_models/curated_models/iYY1101/Models/iYY1101_S3/","Genus","Bradyrhizobium canariense","No","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","iYY1101","Bacteria","Bradyrhizobium","diazoefficiens USDA110","Yang et al. 2017","Supp Info","projectnb/talbot-lab-data/metabolic_models/curated_models/iYY1101/Models/iYY1101_S3/","Genus","Bradyrhizobium campsiandrae","No","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","iYY1101","Bacteria","Bradyrhizobium","diazoefficiens USDA110","Yang et al. 2017","Supp Info","projectnb/talbot-lab-data/metabolic_models/curated_models/iYY1101/Models/iYY1101_S3/","Genus","Bradyrhizobium sp. Gha","No","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","iYY1101","Bacteria","Bradyrhizobium","diazoefficiens USDA110","Yang et al. 2017","Supp Info","projectnb/talbot-lab-data/metabolic_models/curated_models/iYY1101/Models/iYY1101_S3/","Genus","Bradyrhizobium agreste","No","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","iYY1101","Bacteria","Bradyrhizobium","diazoefficiens USDA110","Yang et al. 2017","Supp Info","projectnb/talbot-lab-data/metabolic_models/curated_models/iYY1101/Models/iYY1101_S3/","Genus","Bradyrhizobium tropiciagri","No","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","iHN637","Bacteria","Clostridium","ljungdahlii DSM 13528",NA,"BiGG iHN637","/projectnb2/talbot-lab-data/zrwerbin/interactions/models/bigg/iHN637.xml","Genus","Clostridium thermobutyricum","No","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","iYY1101","Bacteria","Bradyrhizobium","diazoefficiens USDA110","Yang et al. 2017","Supp Info","projectnb/talbot-lab-data/metabolic_models/curated_models/iYY1101/Models/iYY1101_S3/","Genus","Bradyrhizobium sp. AT1","No","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","iYY1101","Bacteria","Bradyrhizobium","diazoefficiens USDA110","Yang et al. 2017","Supp Info","projectnb/talbot-lab-data/metabolic_models/curated_models/iYY1101/Models/iYY1101_S3/","Genus","Bradyrhizobium sp. SK17","No","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","iYY1101","Bacteria","Bradyrhizobium","diazoefficiens USDA110","Yang et al. 2017","Supp Info","projectnb/talbot-lab-data/metabolic_models/curated_models/iYY1101/Models/iYY1101_S3/","Genus","Bradyrhizobium stylosanthis","No","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","iYY1101","Bacteria","Bradyrhizobium","diazoefficiens USDA110","Yang et al. 2017","Supp Info","projectnb/talbot-lab-data/metabolic_models/curated_models/iYY1101/Models/iYY1101_S3/","Genus","Bradyrhizobium sp. NAS96.2","No","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","iYY1101","Bacteria","Bradyrhizobium","diazoefficiens USDA110","Yang et al. 2017","Supp Info","projectnb/talbot-lab-data/metabolic_models/curated_models/iYY1101/Models/iYY1101_S3/","Genus","Bradyrhizobium sp. dw_411","No","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","iYY1101","Bacteria","Bradyrhizobium","diazoefficiens USDA110","Yang et al. 2017","Supp Info","projectnb/talbot-lab-data/metabolic_models/curated_models/iYY1101/Models/iYY1101_S3/","Genus","Bradyrhizobium sp. AS23.2","No","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","iYY1101","Bacteria","Bradyrhizobium","diazoefficiens USDA110","Yang et al. 2017","Supp Info","projectnb/talbot-lab-data/metabolic_models/curated_models/iYY1101/Models/iYY1101_S3/","Genus","Bradyrhizobium rifense","No","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","iYY1101","Bacteria","Bradyrhizobium","diazoefficiens USDA110","Yang et al. 2017","Supp Info","projectnb/talbot-lab-data/metabolic_models/curated_models/iYY1101/Models/iYY1101_S3/","Genus","Bradyrhizobium sp. dw_78","No","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","iGC535","Bacteria","Nitrosomonas","europaea","Canto-Encalada et al 2022","https://github.com/cristalzucsd/Nitrosomonaseuropaea/tree/main/SBML_Models",NA,"Genus","Nitrosomonas ureae","No","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","iYY1101","Bacteria","Bradyrhizobium","diazoefficiens USDA110","Yang et al. 2017","Supp Info","projectnb/talbot-lab-data/metabolic_models/curated_models/iYY1101/Models/iYY1101_S3/","Genus","Bradyrhizobium embrapense","No","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","iYY1101","Bacteria","Bradyrhizobium","diazoefficiens USDA110","Yang et al. 2017","Supp Info","projectnb/talbot-lab-data/metabolic_models/curated_models/iYY1101/Models/iYY1101_S3/","Genus","Bradyrhizobium sp. WBAH10","No","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","iYO844","Bacteria","Bacillus","subtilis subsp. subtilis str. 168",NA,"BiGG iYO844","/projectnb2/talbot-lab-data/zrwerbin/interactions/models/bigg/iYO844.xml","Genus","Bacillus sp. X1(2014)","No","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","iBB1018","Bacteria","Bacillus","subtilis subsp. subtilis str. 168","Blazquez et al. 2023","github",NA,"Genus","Bacillus sp. X1(2014)","No","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","iYY1101","Bacteria","Bradyrhizobium","diazoefficiens USDA110","Yang et al. 2017","Supp Info","projectnb/talbot-lab-data/metabolic_models/curated_models/iYY1101/Models/iYY1101_S3/","Genus","Bradyrhizobium sp. S69","No","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","iYY1101","Bacteria","Bradyrhizobium","diazoefficiens USDA110","Yang et al. 2017","Supp Info","projectnb/talbot-lab-data/metabolic_models/curated_models/iYY1101/Models/iYY1101_S3/","Genus","Bradyrhizobium sp. 1(2017)","No","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","iYY1101","Bacteria","Bradyrhizobium","diazoefficiens USDA110","Yang et al. 2017","Supp Info","projectnb/talbot-lab-data/metabolic_models/curated_models/iYY1101/Models/iYY1101_S3/","Genus","Bradyrhizobium sp. sGM-13","No","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","iYY1101","Bacteria","Bradyrhizobium","diazoefficiens USDA110","Yang et al. 2017","Supp Info","projectnb/talbot-lab-data/metabolic_models/curated_models/iYY1101/Models/iYY1101_S3/","Genus","Bradyrhizobium sp. CCH5-F6","No","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","iYY1101","Bacteria","Bradyrhizobium","diazoefficiens USDA110","Yang et al. 2017","Supp Info","projectnb/talbot-lab-data/metabolic_models/curated_models/iYY1101/Models/iYY1101_S3/","Genus","Bradyrhizobium sp. NAS80.1","No","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","iYY1101","Bacteria","Bradyrhizobium","diazoefficiens USDA110","Yang et al. 2017","Supp Info","projectnb/talbot-lab-data/metabolic_models/curated_models/iYY1101/Models/iYY1101_S3/","Genus","Bradyrhizobium sp. WSM3983","No","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","iYY1101","Bacteria","Bradyrhizobium","diazoefficiens USDA110","Yang et al. 2017","Supp Info","projectnb/talbot-lab-data/metabolic_models/curated_models/iYY1101/Models/iYY1101_S3/","Genus","Bradyrhizobium sacchari","No","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","iYY1101","Bacteria","Bradyrhizobium","diazoefficiens USDA110","Yang et al. 2017","Supp Info","projectnb/talbot-lab-data/metabolic_models/curated_models/iYY1101/Models/iYY1101_S3/","Genus","Bradyrhizobium guangxiense","No","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","iFC579","Bacteria","Nitrobacter","winogradskyi","Mellbye et al. 2018","Chaplen Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/Nwino/","Genus","Nitrobacter sp. Nb-311A","No","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","iYY1101","Bacteria","Bradyrhizobium","diazoefficiens USDA110","Yang et al. 2017","Supp Info","projectnb/talbot-lab-data/metabolic_models/curated_models/iYY1101/Models/iYY1101_S3/","Genus","Bradyrhizobium sp. CCGE-LA001","No","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Acidobacteriaceae bacterium","Yes","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"147",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Acidobacteriaceae bacterium TAA 166","Yes","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"148",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","uncultured Solirubrobacterales bacterium","Yes","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"149",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Actinomycetota bacterium","Yes","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"150",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Bryobacterales bacterium","Yes","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"151",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Caulobacter sp. S6","Yes","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"152",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Trebonia kvetii","Yes","No","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"153",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Terracidiphilus gabretensis","Yes","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"154",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Egibacter sp.","Yes","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"155",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Granulicella pectinivorans","Yes","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"156",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Granulicella rosea","Yes","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"157",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","uncultured Caulobacteraceae bacterium","Yes","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"158",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","uncultured Acidobacteriia bacterium","Yes","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"159",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Acidobacteriales bacterium 59-55","Yes","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"160",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Chloroflexia bacterium","Yes","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"161",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","uncultured Acidobacteriaceae bacterium","Yes","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"162",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Rubrobacter marinus","Yes","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"163",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Edaphobacter acidisoli","Yes","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"164",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Rhodanobacter sp. MP7CTX1","Yes","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"165",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Streptosporangiaceae bacterium","Yes","No","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"166",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Agromyces albus","Yes","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"167",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Edaphobacter sp. 12200R-103","Yes","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"168",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Silvibacterium dinghuense","Yes","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"169",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Edaphobacter aggregans","Yes","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"170",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Acidobacterium sp.","Yes","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"171",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Pseudacidobacterium ailaaui","Yes","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"172",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Thermoleophilum album","Yes","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"173",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","uncultured Rubrobacteraceae bacterium","Yes","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"174",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Pseudomonadota bacterium","Yes","No","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"175",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Acidipila rosea","Yes","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"176",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Rubrobacter taiwanensis","Yes","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"177",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Candidatus Solirubrobacter pratensis","Yes","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"178",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Solirubrobacter deserti","Yes","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"179",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Granulicella sp. L56","Yes","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"180",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Dyella acidiphila","Yes","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
