taxonomy_id,lineage,db_name,taxon,cultivatedCrops,deciduousForest,dwarfScrub,emergentHerbaceousWetlands,evergreenForest,grasslandHerbaceous,mixedForest,pastureHay,sedgeHerbaceous,shrubScrub,woodyWetlands
1325090,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium guangdongense,soil_microbe_db,Bradyrhizobium guangdongense,1,1,1,1,1,1,1,1,1,1,1
515489,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium cytisi,soil_microbe_db,Bradyrhizobium cytisi,1,1,1,1,1,1,1,1,1,1,1
2721160,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium archetypum,soil_microbe_db,Bradyrhizobium archetypum,1,1,1,1,1,1,1,1,1,1,1
1038859,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium murdochi,soil_microbe_db,Bradyrhizobium murdochi,1,1,1,1,1,1,1,1,1,1,1
244734,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium betae,soil_microbe_db,Bradyrhizobium betae,1,1,1,1,1,1,1,1,1,1,1
1497615,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium neotropicale,soil_microbe_db,Bradyrhizobium neotropicale,1,1,1,1,1,1,1,1,1,1,1
2560055,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium niftali,soil_microbe_db,Bradyrhizobium niftali,1,1,1,1,1,1,1,1,1,1,1
1729892,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium campsiandrae,soil_microbe_db,Bradyrhizobium campsiandrae,1,1,1,1,1,1,1,1,1,1,1
83627,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium commune,soil_microbe_db,Bradyrhizobium commune,1,1,1,1,1,1,1,1,1,1,1
441950,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium iriomotense,soil_microbe_db,Bradyrhizobium iriomotense,1,1,1,1,1,1,1,1,1,1,1
2734909,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium aeschynomenes,soil_microbe_db,Bradyrhizobium aeschynomenes,1,1,1,1,1,1,1,1,1,1,1
1904807,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium mercantei,soil_microbe_db,Bradyrhizobium mercantei,1,1,1,1,1,1,1,1,1,1,1
1654716,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium viridifuturi,soil_microbe_db,Bradyrhizobium viridifuturi,1,1,1,1,1,1,1,1,1,1,1
858423,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium arachidis,soil_microbe_db,Bradyrhizobium arachidis,1,1,1,1,1,1,1,1,1,1,1
280333,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium pachyrhizi,soil_microbe_db,Bradyrhizobium pachyrhizi,1,1,1,1,1,1,1,1,1,1,1
1404864,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium cosmicum,soil_microbe_db,Bradyrhizobium cosmicum,1,1,1,1,1,1,1,1,1,1,1
1928661,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium cajani,soil_microbe_db,Bradyrhizobium cajani,1,1,1,1,1,1,1,1,1,1,1
2560054,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium frederickii,soil_microbe_db,Bradyrhizobium frederickii,1,1,1,1,1,1,1,1,1,1,1
1325107,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium zhanjiangense,soil_microbe_db,Bradyrhizobium zhanjiangense,1,1,1,1,1,1,1,1,1,1,1
1325095,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium guangzhouense,soil_microbe_db,Bradyrhizobium guangzhouense,1,1,1,1,1,1,1,1,1,1,1
108015,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium yuanmingense,soil_microbe_db,Bradyrhizobium yuanmingense,1,1,1,1,1,1,1,1,1,1,1
1549949,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium vignae,soil_microbe_db,Bradyrhizobium vignae,1,1,1,1,1,1,1,1,1,1,1
630921,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium embrapense,soil_microbe_db,Bradyrhizobium embrapense,1,1,1,1,1,1,1,1,1,1,1
1325118,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium nanningense,soil_microbe_db,Bradyrhizobium nanningense,1,1,1,1,1,1,1,1,1,1,1
993502,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium daqingense,soil_microbe_db,Bradyrhizobium daqingense,1,1,1,1,1,1,1,1,1,1,1
2755406,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium diversitatis,soil_microbe_db,Bradyrhizobium diversitatis,1,1,1,1,1,1,1,1,1,1,1
931866,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium ottawaense,soil_microbe_db,Bradyrhizobium ottawaense,1,1,1,1,1,1,1,1,1,1,1
1761772,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium shewense,soil_microbe_db,Bradyrhizobium shewense,1,1,1,1,1,1,1,1,1,1,1
2751811,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium agreste,soil_microbe_db,Bradyrhizobium agreste,1,1,1,1,1,1,1,1,1,1,1
1419263,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium forestalis,soil_microbe_db,Bradyrhizobium forestalis,1,1,1,1,1,1,1,1,1,1,1
1803665,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium stylosanthis,soil_microbe_db,Bradyrhizobium stylosanthis,1,1,1,1,1,1,1,1,1,1,1
1399419,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium sacchari,soil_microbe_db,Bradyrhizobium sacchari,1,1,1,1,1,1,1,1,1,1,1
709803,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium nitroreducens,soil_microbe_db,Bradyrhizobium nitroreducens,1,1,1,1,1,1,1,1,1,1,1
1325115,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium guangxiense,soil_microbe_db,Bradyrhizobium guangxiense,1,1,1,1,1,1,1,1,1,1,1
990078,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium huanghuaihaiense,soil_microbe_db,Bradyrhizobium huanghuaihaiense,1,1,1,1,1,1,1,1,1,1,1
328552,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium denitrificans,soil_microbe_db,Bradyrhizobium denitrificans,1,1,1,1,1,1,1,1,1,1,1
1404768,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium amphicarpaeae,soil_microbe_db,Bradyrhizobium amphicarpaeae,1,1,1,1,1,1,1,1,1,1,1
1404367,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium symbiodeficiens,soil_microbe_db,Bradyrhizobium symbiodeficiens,1,1,1,1,1,1,1,1,1,1,1
2751812,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Bradyrhizobium;s__Bradyrhizobium glycinis,soil_microbe_db,Bradyrhizobium glycinis,1,1,1,1,1,1,1,1,1,1,1
1882747,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Afipia;s__Afipia sp. GAS231,soil_microbe_db,Afipia sp. GAS231,1,1,1,1,1,1,1,1,1,1,1
1871052,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Afipia;s__Afipia sp.,soil_microbe_db,Afipia sp.,1,1,1,1,1,1,1,1,1,1,1
1736436,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Afipia;s__Afipia sp. Root123D2,soil_microbe_db,Afipia sp. Root123D2,1,1,1,1,1,1,1,1,1,1,1
1429916,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Afipia;s__Afipia sp. P52-10,soil_microbe_db,Afipia sp. P52-10,1,1,1,1,1,1,1,1,1,1,1
1895701,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Afipia;s__Afipia sp. 64-13,soil_microbe_db,Afipia sp. 64-13,1,1,1,1,1,1,1,1,1,1,1
1297860,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Afipia;s__Afipia sp. OHSU_II-C1,soil_microbe_db,Afipia sp. OHSU_II-C1,1,1,1,1,1,1,1,1,1,1,1
666684,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Afipia;s__Afipia sp. 1NLS2,soil_microbe_db,Afipia sp. 1NLS2,1,1,1,1,1,1,1,1,1,1,1
211460,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Afipia;s__Afipia massiliensis,soil_microbe_db,Afipia massiliensis,1,1,1,1,1,1,1,1,1,1,1
1076,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Rhodopseudomonas;s__Rhodopseudomonas palustris,soil_microbe_db,Rhodopseudomonas palustris,1,1,1,1,1,1,1,1,1,1,1
1078,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Rhodopseudomonas;s__Rhodopseudomonas sp.,soil_microbe_db,Rhodopseudomonas sp.,1,1,1,1,1,1,1,1,1,1,1
340268,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Rhodopseudomonas;s__Rhodopseudomonas sp. SK50-23,soil_microbe_db,Rhodopseudomonas sp. SK50-23,1,1,1,1,1,1,1,1,1,1,1
1523430,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Rhodopseudomonas;s__Rhodopseudomonas sp. AAP120,soil_microbe_db,Rhodopseudomonas sp. AAP120,1,1,1,1,1,1,1,1,1,1,1
2269369,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Rhodopseudomonas;s__Rhodopseudomonas sp. BR0M22,soil_microbe_db,Rhodopseudomonas sp. BR0M22,1,1,1,1,1,1,1,1,1,1,1
87461,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Rhodopseudomonas;s__Rhodopseudomonas rhenobacensis,soil_microbe_db,Rhodopseudomonas rhenobacensis,1,1,1,1,1,1,1,1,1,1,1
475937,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Rhodopseudomonas;s__Rhodopseudomonas boonkerdii,soil_microbe_db,Rhodopseudomonas boonkerdii,1,1,1,1,1,1,1,1,1,1,1
999699,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Rhodopseudomonas;s__Rhodopseudomonas pentothenatexigens,soil_microbe_db,Rhodopseudomonas pentothenatexigens,1,1,1,1,1,1,1,1,1,1,1
99655,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Rhodopseudomonas;s__Rhodopseudomonas faecalis,soil_microbe_db,Rhodopseudomonas faecalis,1,1,1,1,1,1,1,1,1,1,1
1513892,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Rhodopseudomonas;s__Rhodopseudomonas pseudopalustris,soil_microbe_db,Rhodopseudomonas pseudopalustris,1,1,1,1,1,1,1,1,1,1,1
2592817,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Tardiphaga;s__Tardiphaga sp. vice304,soil_microbe_db,Tardiphaga sp. vice304,1,1,1,1,1,1,1,1,1,1,1
2024614,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Tardiphaga;s__Tardiphaga sp. P9-11,soil_microbe_db,Tardiphaga sp. P9-11,1,1,1,1,1,1,1,1,1,1,1
943830,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Tardiphaga;s__Tardiphaga robiniae,soil_microbe_db,Tardiphaga robiniae,1,1,1,1,1,1,1,1,1,1,1
1895798,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Nitrobacter;s__Nitrobacter sp. 62-23,soil_microbe_db,Nitrobacter sp. 62-23,1,1,1,1,1,1,1,1,1,1,1
314253,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Nitrobacter;s__Nitrobacter sp. Nb-311A,soil_microbe_db,Nitrobacter sp. Nb-311A,1,1,1,1,1,1,1,1,1,1,1
913,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Nitrobacter;s__Nitrobacter winogradskyi,soil_microbe_db,Nitrobacter winogradskyi,1,1,1,1,1,1,1,1,1,1,1
29421,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Nitrobacter;s__Nitrobacter vulgaris,soil_microbe_db,Nitrobacter vulgaris,1,1,1,1,1,1,1,1,1,1,1
2015576,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__;s__Bradyrhizobiaceae bacterium PARB1,soil_microbe_db,Bradyrhizobiaceae bacterium PARB1,1,1,1,1,1,1,1,1,1,1,1
2072420,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__;s__Bradyrhizobiaceae bacterium,soil_microbe_db,Bradyrhizobiaceae bacterium,1,1,1,1,1,1,1,1,1,1,1
709797,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__;s__Bradyrhizobiaceae bacterium SG-6C,soil_microbe_db,Bradyrhizobiaceae bacterium SG-6C,1,1,1,1,1,1,1,1,1,1,1
1333996,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Variibacter;s__Variibacter gotjawalensis,soil_microbe_db,Variibacter gotjawalensis,1,1,1,1,1,1,1,1,1,1,1
2292256,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Nitrobacteraceae;g__Undibacter;s__Undibacter mobilis,soil_microbe_db,Undibacter mobilis,1,1,1,1,1,1,1,1,1,1,1
1736466,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Xanthobacteraceae;g__Pseudolabrys;s__Pseudolabrys sp. Root1462,soil_microbe_db,Pseudolabrys sp. Root1462,1,1,1,1,1,1,1,1,1,1,1
2562284,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Xanthobacteraceae;g__Pseudolabrys;s__Pseudolabrys sp. FHR47,soil_microbe_db,Pseudolabrys sp. FHR47,1,1,1,1,1,1,1,1,1,1,1
1960880,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Xanthobacteraceae;g__Pseudolabrys;s__Pseudolabrys sp.,soil_microbe_db,Pseudolabrys sp.,1,1,1,1,1,1,1,1,1,1,1
331696,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Xanthobacteraceae;g__Pseudolabrys;s__Pseudolabrys taiwanensis,soil_microbe_db,Pseudolabrys taiwanensis,1,1,1,1,1,1,1,1,1,1,1
921,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Xanthobacteraceae;g__Ancylobacter;s__Ancylobacter novellus,soil_microbe_db,Ancylobacter novellus,1,1,1,1,1,1,1,1,1,1,1
1937790,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Xanthobacteraceae;g__Ancylobacter;s__Ancylobacter sonchi,soil_microbe_db,Ancylobacter sonchi,1,1,1,1,1,1,1,1,1,1,1
518825,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Xanthobacteraceae;g__Ancylobacter;s__Ancylobacter dichloromethanicus,soil_microbe_db,Ancylobacter dichloromethanicus,1,1,1,1,1,1,1,1,1,1,1
217068,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Xanthobacteraceae;g__Ancylobacter;s__Ancylobacter tetraedralis,soil_microbe_db,Ancylobacter tetraedralis,1,1,1,1,1,1,1,1,1,1,1
2579970,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Xanthobacteraceae;g__Ancylobacter;s__Ancylobacter lacus,soil_microbe_db,Ancylobacter lacus,1,1,1,1,1,1,1,1,1,1,1
1850374,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Xanthobacteraceae;g__Ancylobacter;s__Ancylobacter sp. TS-1,soil_microbe_db,Ancylobacter sp. TS-1,1,1,1,1,1,1,1,1,1,1,1
459519,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Xanthobacteraceae;g__Ancylobacter;s__Ancylobacter oerskovii,soil_microbe_db,Ancylobacter oerskovii,1,1,1,1,1,1,1,1,1,1,1
2597768,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Xanthobacteraceae;g__Ancylobacter;s__Ancylobacter moscoviensis,soil_microbe_db,Ancylobacter moscoviensis,1,1,1,1,1,1,1,1,1,1,1
2836179,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Xanthobacteraceae;g__Ancylobacter;s__Ancylobacter radicis,soil_microbe_db,Ancylobacter radicis,1,1,1,1,1,1,1,1,1,1,1
100,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Xanthobacteraceae;g__Ancylobacter;s__Ancylobacter aquaticus,soil_microbe_db,Ancylobacter aquaticus,1,1,1,1,1,1,1,1,1,1,1
1745854,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Xanthobacteraceae;g__Ancylobacter;s__Ancylobacter pratisalsi,soil_microbe_db,Ancylobacter pratisalsi,1,1,1,1,1,1,1,1,1,1,1
1282440,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Xanthobacteraceae;g__Ancylobacter;s__Ancylobacter defluvii,soil_microbe_db,Ancylobacter defluvii,1,1,1,1,1,1,1,1,1,1,1
177413,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Xanthobacteraceae;g__Ancylobacter;s__Ancylobacter rudongensis,soil_microbe_db,Ancylobacter rudongensis,1,1,1,1,1,1,1,1,1,1,1
223389,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Xanthobacteraceae;g__Ancylobacter;s__Ancylobacter vacuolatus,soil_microbe_db,Ancylobacter vacuolatus,1,1,1,1,1,1,1,1,1,1,1
60216,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Xanthobacteraceae;g__Xanthobacter;s__Xanthobacter tagetidis,soil_microbe_db,Xanthobacter tagetidis,1,1,1,1,1,1,1,1,1,1,1
2528964,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Xanthobacteraceae;g__Xanthobacter;s__Xanthobacter dioxanivorans,soil_microbe_db,Xanthobacter dioxanivorans,1,1,1,1,1,1,1,1,1,1,1
280,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Xanthobacteraceae;g__Xanthobacter;s__Xanthobacter autotrophicus,soil_microbe_db,Xanthobacter autotrophicus,1,1,1,1,1,1,1,1,1,1,1
281,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Xanthobacteraceae;g__Xanthobacter;s__Xanthobacter flavus,soil_microbe_db,Xanthobacter flavus,1,1,1,1,1,1,1,1,1,1,1
1117244,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Xanthobacteraceae;g__Xanthobacter;s__Xanthobacter sp. 91,soil_microbe_db,Xanthobacter sp. 91,1,1,1,1,1,1,1,1,1,1,1
2607286,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Xanthobacteraceae;g__Xanthobacter;s__Xanthobacter oligotrophicus,soil_microbe_db,Xanthobacter oligotrophicus,1,1,1,1,1,1,1,1,1,1,1
217067,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Xanthobacteraceae;g__Labrys;s__Labrys monachus,soil_microbe_db,Labrys monachus,1,1,1,1,1,1,1,1,1,1,1
2789216,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Xanthobacteraceae;g__Labrys;s__Labrys sp. KNU-23,soil_microbe_db,Labrys sp. KNU-23,1,1,1,1,1,1,1,1,1,1,1
1737983,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Xanthobacteraceae;g__Labrys;s__Labrys sp. WJW,soil_microbe_db,Labrys sp. WJW,1,1,1,1,1,1,1,1,1,1,1
346911,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Xanthobacteraceae;g__Labrys;s__Labrys okinawensis,soil_microbe_db,Labrys okinawensis,1,1,1,1,1,1,1,1,1,1,1
933073,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Xanthobacteraceae;g__Aquabacter;s__Aquabacter spiritensis,soil_microbe_db,Aquabacter spiritensis,1,1,1,1,1,1,1,1,1,1,1
2820278,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Xanthobacteraceae;g__Aquabacter;s__Aquabacter sp. L1I39,soil_microbe_db,Aquabacter sp. L1I39,1,1,1,1,1,1,1,1,1,1,1
2496029,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Xanthobacteraceae;g__Aquabacter;s__Aquabacter cavernae,soil_microbe_db,Aquabacter cavernae,1,1,1,1,1,1,1,1,1,1,1
980631,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Xanthobacteraceae;g__Azorhizobium;s__Azorhizobium oxalatiphilum,soil_microbe_db,Azorhizobium oxalatiphilum,1,1,1,1,1,1,1,1,1,1,1
2021379,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Xanthobacteraceae;g__;s__Xanthobacteraceae bacterium,soil_microbe_db,Xanthobacteraceae bacterium,1,1,1,1,1,1,1,1,1,1,1
1168059,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Xanthobacteraceae;g__;s__Xanthobacteraceae bacterium 501b,soil_microbe_db,Xanthobacteraceae bacterium 501b,1,1,1,1,1,1,1,1,1,1,1
